cohort_id,gene,effect_size,log2fc,pvalue,n_prog,n_nonprog
GSE107994,ACOT9,1.8433538996410823,0.1586961661719823,2.6685517594283872e-18,53,122
GSE107994,ACOX1,0.4895165188104895,0.0439888148817821,0.0025107772866453,53,122
GSE107994,ACOX3,0.2518534412012639,0.0300155799608998,0.2420904699642337,53,122
GSE107994,ACP1,-0.3450499159617071,-0.0220566885976101,0.0545395175098414,53,122
GSE107994,ACP2,1.7711084046538328,0.1789383568089357,1.8663484719372254e-15,53,122
GSE107994,ACP5,1.0155905198618815,0.1109847240501151,2.893444712277473e-08,53,122
GSE107994,ACP6,-0.1621841919325742,-0.0197942881554173,0.2967517193290521,53,122
GSE107994,ACRBP,1.4438746401140936,0.1551890740483892,8.135603603502256e-12,53,122
GSE107994,ACSF2,0.2107417200816264,0.0229353399119878,0.2231155895119329,53,122
GSE107994,ACSF3,0.384838399099183,0.0236015732298087,0.0291023474623698,53,122
GSE107994,ACSL1,0.6649230397931126,0.0807431867102126,0.0001331586105659,53,122
GSE107994,ACSL3,0.2113738638694294,0.033099536148061,0.2501845271005068,53,122
GSE107994,ACSL4,0.6729797351674599,0.1083021817549347,3.158007170532339e-05,53,122
GSE107994,ACSL5,0.9132735643949832,0.0515608223696295,5.1333418189521696e-06,53,122
GSE107994,ACSL6,-0.9427701974460996,-0.4675139924307928,2.600943222155828e-09,53,122
GSE107994,ACSM3,-0.8485687679385202,-0.2565995417617912,7.136153146686869e-05,53,122
GSE107994,ACSS1,-0.8763438092122959,-0.0442526406380712,1.7824134580041448e-05,53,122
GSE107994,ACSS2,1.5763217287909717,0.1135211835834804,3.943965528411676e-14,53,122
GSE107994,ACTA2,1.0472346478882977,0.2480977825520076,3.146443633245895e-09,53,122
GSE107994,ACTB,1.2831966881836296,0.0525875280601786,4.039084476176685e-10,53,122
GSE107994,ACTG1,0.76955787438155,0.0224592570325903,2.7091679624110555e-05,53,122
GSE107994,ACTL6A,-1.0326826858299687,-0.1785382370903709,4.930958345631577e-06,53,122
GSE107994,ACTN1,0.5451105070747294,0.0347918682773142,0.0009617258668729,53,122
GSE107994,ACTN4,0.2491472385058711,0.0097688541647342,0.1139756309777017,53,122
GSE107994,ACTR10,-0.0224586318267969,-0.0020254924890252,0.9100398198878792,53,122
GSE107994,ACTR1A,1.1793783982949289,0.0644804174487148,2.7545344956730166e-08,53,122
GSE107994,ACTR1B,-1.340184793711553,-0.0795061907047274,5.479503656250406e-09,53,122
GSE107994,ACTR2,-0.2938643321738188,-0.0250474529568602,0.1070767361002668,53,122
GSE107994,ACTR3,0.1480494438712092,0.0085598829256281,0.3893420364094722,53,122
GSE107994,ACTR3B,0.1557551619595448,0.0227592265281875,0.3897081190744772,53,122
GSE107994,ACTR5,-0.7688510409032755,-0.0825824014986902,4.275746770448149e-06,53,122
GSE107994,ACTR6,-0.4082336573388812,-0.1600465958558947,0.025342708070496,53,122
GSE107994,ACTR8,-0.5256722634508711,-0.0583808848548925,0.0129216424185954,53,122
GSE107994,ACVR1,-0.2075210473152153,-0.0502904103222003,0.3323076886717698,53,122
GSE107994,ACVR1B,0.646188393451086,0.0632110306321696,0.0004315174508429,53,122
GSE107994,ACVR2A,-0.6665355142181892,-0.2424659598762453,0.0002805080034492,53,122
GSE107994,ACVRL1,0.895647141158923,0.4699635403715252,1.303827332199808e-06,53,122
GSE107994,ACY3,0.0160966587551108,0.0064856297611529,0.9242808048033082,53,122
GSE107994,ACYP1,-0.8109794657383942,-0.1857755452427314,9.34860159448149e-06,53,122
GSE107994,ACYP2,0.0553400437233302,0.0092178350760481,0.7618747703186621,53,122
GSE107994,ADA,-0.2658490059011883,-0.0231716331963691,0.1262746363064177,53,122
GSE107994,ADAM10,-0.0941639729503624,-0.0094929807078072,0.5280386150558984,53,122
GSE107994,ADAM15,0.8089924948869421,0.0632502843226414,1.2022905039553256e-05,53,122
GSE107994,ADAM17,0.6498567017168617,0.0634333478996134,0.0003826765200539,53,122
GSE107994,ADAM19,-1.0690567869212488,-0.0830245761797989,2.5543127495464866e-07,53,122
GSE107994,ADAM23,-0.5984233686652822,-0.2666658986534398,9.411234922280212e-05,53,122
GSE107994,ADAM28,-1.3080809230127848,-0.3334902214943132,7.556661276173236e-08,53,122
GSE107994,ADAM8,0.7063577710728006,0.042162926566462,5.436151739877517e-05,53,122
GSE107994,ADAM9,-0.0675625867977094,-0.0299291835026236,0.6925352661599862,53,122
GSE107994,ADAMTS1,-0.7808231453733255,-0.3769915883145263,3.050319724271251e-08,53,122
GSE107994,ADAMTS10,-1.306119561353383,-0.3131658594310669,3.9234689043409575e-08,53,122
GSE107994,ADAMTS13,-0.6351311471475023,-0.2816911139898761,0.0007146874792519,53,122
GSE107994,ADAMTSL4,1.222317325625446,0.1048263639557811,4.230864757639196e-15,53,122
GSE107994,ADAMTSL5,-0.431960793769886,-0.1973896559127513,0.0168462372416846,53,122
GSE107994,ADAP1,0.8060672059396586,0.0909518151902499,5.114532613169454e-06,53,122
GSE107994,ADAP2,1.771489427358237,0.2087852929386318,5.0916034931269536e-18,53,122
GSE107994,ADAR,1.4305209165469912,0.0814340878834931,1.0300903032741843e-14,53,122
GSE107994,ADARB1,-1.0191611022563407,-0.0870083523500402,2.348248746541447e-07,53,122
GSE107994,ADARB2,-0.3088923129757119,-0.2347683426014207,0.0508312403322883,53,122
GSE107994,ADAT1,0.0774855794748045,0.0071915989771094,0.6760205047015478,53,122
GSE107994,ADAT2,-1.2182861421521105,-0.3248237496385462,3.66221299848215e-07,53,122
GSE107994,ADAT3,0.4116893719145872,0.1103900465467087,0.0138892559953375,53,122
GSE107994,ADCK1,0.0051754185577039,0.0007819868444394,0.9775649131148968,53,122
GSE107994,ADCK2,-0.2505069268839911,-0.0224051149666855,0.1536353094542439,53,122
GSE107994,ADCK5,0.0022613151880055,0.0002631478848607,0.988801621251076,53,122
GSE107994,ADCY3,1.1994203617174464,0.198393705894337,5.015107288132785e-07,53,122
GSE107994,ADCY4,1.0652762277650656,0.1491721527413623,8.95833393828306e-08,53,122
GSE107994,ADCY7,-0.1055007547853035,-0.0085755803384008,0.5228875504267589,53,122
GSE107994,ADCY9,-0.653369674786494,-0.0959326349530731,0.0008969114048303,53,122
GSE107994,ADD1,0.2703237503815842,0.0091213991390759,0.1215302662780617,53,122
GSE107994,ADD2,-0.6681349538612469,-0.1821991519776613,0.0003046214552103,53,122
GSE107994,ADD3,-0.9363889421798586,-0.114452313781435,9.987487445101549e-07,53,122
GSE107994,ADH5,-1.1594948099799904,-0.0899285976667556,9.41726604898045e-08,53,122
GSE107994,ADHFE1,-1.0487331169331071,-0.1979697240265936,2.859135551644359e-06,53,122
GSE107994,ADI1,0.4172536500777874,0.0335068231606512,0.0207261267196308,53,122
GSE107994,ADIPOR1,0.1978042015692578,0.0208080170891498,0.22853170397362,53,122
GSE107994,ADIPOR2,1.1109663691694809,0.0351124940210585,4.5966859088345565e-08,53,122
GSE107994,ADK,-1.096702267036472,-0.2356703789612766,3.150677396355191e-06,53,122
GSE107994,ADM,1.419751279895378,0.2391852781825121,2.0327634868121865e-13,53,122
GSE107994,ADNP,-1.0546914010267676,-0.070054386677139,4.066043757234876e-07,53,122
GSE107994,ADNP2,-0.7117043969925693,-0.0867661710087457,0.0003549227335622,53,122
GSE107994,ADORA2B,0.2699264769960498,0.1074887971361464,0.1316675931083864,53,122
GSE107994,ADORA3,-0.2525518588077275,-0.1080362067872877,0.1690741335318447,53,122
GSE107994,ADPGK,0.9357785230531146,0.0314578756278716,1.5330247732315075e-08,53,122
GSE107994,ADPRH,1.3216725064271602,0.1496817997172042,5.430452056812927e-11,53,122
GSE107994,ADRM1,0.8109876859589026,0.0528168904316981,2.541389251599993e-05,53,122
GSE107994,ADSL,-0.1697623114212775,-0.0085794446197531,0.3117046218566269,53,122
GSE107994,AEBP1,-1.1505011317683025,-0.2683665330046434,1.353133262060619e-07,53,122
GSE107994,AEBP2,-0.9289512566276202,-0.2439115723973497,5.218974652571709e-07,53,122
GSE107994,AEN,-0.6548007562497348,-0.060275670646829,0.0005740419305613,53,122
GSE107994,AFAP1,-0.2208581532830751,-0.0799796295432315,0.2745821440425551,53,122
GSE107994,AFAP1L2,-0.6478983933952528,-0.2674405620642943,0.0004886859831488,53,122
GSE107994,AFF1,1.1614181647923298,0.1326878240903646,6.214448269361401e-11,53,122
GSE107994,AFF3,-1.3374488315931814,-0.5095094913945128,7.202414308701118e-08,53,122
GSE107994,AFF4,-0.2870914165341248,-0.0513265671130929,0.0680069403767349,53,122
GSE107994,AFG3L1P,-1.0824373647192682,-0.0894118564900443,6.114283631679187e-07,53,122
GSE107994,AFG3L2,-0.6281265253982568,-0.0443005273455212,0.0011762696178207,53,122
GSE107994,AFMID,0.7219867686866676,0.1077742789888143,1.6325981694273195e-05,53,122
GSE107994,AFTPH,-0.0700509638799052,-0.0063319483017516,0.6826991542289944,53,122
GSE107994,AGA,-0.6983611052756794,-0.0997448075500411,0.0002757310290942,53,122
GSE107994,AGAP1,-0.6910529935412846,-0.3635793833643777,0.0001580059277667,53,122
GSE107994,AGAP2,-0.2130211368879156,-0.0099445501408008,0.236682651149393,53,122
GSE107994,AGAP3,0.3228434062059633,0.0274619223720717,0.0695193213430441,53,122
GSE107994,AGAP4,-0.5642550245812284,-0.1394906532145361,0.0093827053252189,53,122
GSE107994,AGAP6,-0.3939578821243338,-0.0393575129638921,0.0313860813215943,53,122
GSE107994,AGBL2,-0.5360449672834052,-0.204951906026832,0.0013175460110416,53,122
GSE107994,AGBL5,0.4072726988122789,0.0436609458658749,0.026804625299532,53,122
GSE107994,AGER,0.9253743855048446,0.0753646403427228,1.2570494166320368e-06,53,122
GSE107994,AGFG1,0.4540068527641977,0.0562277243712157,0.010066420663557,53,122
GSE107994,AGFG2,-1.3970746512586372,-0.1723461127094201,1.0778576388751875e-09,53,122
GSE107994,AGGF1,-0.301164018918275,-0.0538913369781872,0.1653778377151328,53,122
GSE107994,AGK,-1.1561993543121911,-0.2773091625744357,2.2642785676096955e-06,53,122
GSE107994,AGL,-0.6700289978679552,-0.3444080143035434,0.0001324595415358,53,122
GSE107994,AGMAT,-1.4441045557591194,-0.6246377836291436,4.1568417986509575e-10,53,122
GSE107994,AGPAT1,1.3564446357072488,0.0895701277348921,3.094822276416883e-10,53,122
GSE107994,AGPAT2,1.3744697902645513,0.1395135286332149,5.81359454269542e-11,53,122
GSE107994,AGPAT3,1.88187758399141,0.1081074736774612,8.849703738896172e-18,53,122
GSE107994,AGPAT4,0.1261263255603619,0.0143759998069792,0.4617787123705096,53,122
GSE107994,AGPAT5,-0.5052287335669782,-0.1634149071177912,0.0075815088487991,53,122
GSE107994,AGPS,-0.1527602902824925,-0.018368176877781,0.3599584861254682,53,122
GSE107994,AGRN,0.509867050790376,0.1322300028930341,0.0033761740271583,53,122
GSE107994,AGTPBP1,-0.0413638018781858,-0.0045394597071202,0.8033205951363667,53,122
GSE107994,AGTRAP,1.620656539728912,0.1551101347217724,1.3275339060664482e-12,53,122
GSE107994,AHCTF1,-0.8127060664703483,-0.0938350058012842,1.3895242634262286e-05,53,122
GSE107994,AHCY,0.7101493474351379,0.0436080575419981,6.47369027969451e-05,53,122
GSE107994,AHCYL1,0.580242666649899,0.0216226035023368,0.0012542970286931,53,122
GSE107994,AHCYL2,-0.9031757583467376,-0.1567348822807617,1.7018006447312203e-05,53,122
GSE107994,AHDC1,-1.3591779420230523,-0.1739801006987789,5.125774573079395e-10,53,122
GSE107994,AHI1,-0.7991942053456395,-0.3336821680895031,2.4200293854214665e-07,53,122
GSE107994,AHNAK,-0.977049046408218,-0.0595854045640682,3.3012074304551785e-06,53,122
GSE107994,AHR,-0.6912963738639109,-0.1662513389651483,0.0011265527857974,53,122
GSE107994,AHSA1,-0.2841019689015998,-0.0141511989806297,0.1191251072031713,53,122
GSE107994,AHSP,0.8057142841135854,0.2213113356534197,3.500459945888312e-06,53,122
GSE107994,AIDA,0.5903535488301312,0.1330105224928401,0.0015385184842215,53,122
GSE107994,AIF1,1.4128198758860644,0.098959152521926,3.3117868797057317e-12,53,122
GSE107994,AIFM1,-0.3573372725594588,-0.0224346646102948,0.0478944785566957,53,122
GSE107994,AIFM2,-0.4800432548061684,-0.0895672174482997,0.0072764321842432,53,122
GSE107994,AIFM3,1.096542392171009,0.312912326798108,4.5288037650874563e-13,53,122
GSE107994,AIG1,1.3985749282668314,0.2115557609114331,1.4796330027221546e-11,53,122
GSE107994,AIM2,1.8962457670720372,0.5767395133931053,9.351723914460348e-23,53,122
GSE107994,AIMP1,-0.1711443893934554,-0.0118437964539128,0.3510194271161403,53,122
GSE107994,AIMP2,-0.2928328059790476,-0.0299731762523944,0.1392582253915382,53,122
GSE107994,AIP,0.1544039399189179,0.0093913526166464,0.3684990239104073,53,122
GSE107994,AK1,-0.6762790533600695,-0.1593925217636482,0.000259147680659,53,122
GSE107994,AK2,0.1349015946606508,0.0050322712195325,0.4835997187397127,53,122
GSE107994,AK3,-0.949263026731634,-0.1546020503444509,2.956543095089658e-07,53,122
GSE107994,AK5,-1.2805586324083469,-0.6636247526276574,1.90455752523141e-08,53,122
GSE107994,AKAP1,-1.5855518435516114,-0.1923258237343152,1.9705598916927206e-10,53,122
GSE107994,AKAP10,-0.0593964579078244,-0.0057823041845983,0.7396576580267641,53,122
GSE107994,AKAP11,-0.9422257290888848,-0.2606426344671149,1.4561566193144097e-05,53,122
GSE107994,AKAP12,-0.4909392578214376,-0.2756233159497906,0.0031298663809538,53,122
GSE107994,AKAP13,1.104068289869697,0.0501490212631119,5.2939825371542775e-09,53,122
GSE107994,AKAP17A,-0.5534791560697929,-0.0301558187836312,0.0023951739044352,53,122
GSE107994,AKAP7,-0.281144061762837,-0.1052975529985269,0.1433611703283425,53,122
GSE107994,AKAP8,-0.7770640919812768,-0.0370976227344566,4.3952386685877785e-05,53,122
GSE107994,AKAP8L,0.1918524177914821,0.009880920790835,0.2825641056950157,53,122
GSE107994,AKAP9,-0.4515712976755309,-0.0621285264992983,0.0188995511363237,53,122
GSE107994,AKIP1,0.2855493009381753,0.0436495278479138,0.1306235818588109,53,122
GSE107994,AKIRIN1,-0.2047434024687463,-0.018071201415895,0.268289096436317,53,122
GSE107994,AKIRIN2,1.652549976997622,0.1368773657358781,1.5326098957815117e-13,53,122
GSE107994,AKNA,-0.1753422801877955,-0.0055576912338266,0.261073477229133,53,122
GSE107994,AKR1A1,1.3184927078088136,0.0822292514107361,1.4830961332676763e-10,53,122
GSE107994,AKR1B1,-1.0746626226432858,-0.0849688786897036,2.8354334743259984e-08,53,122
GSE107994,AKR1C1,0.5204000997141938,0.2534607341524154,0.0077441118907752,53,122
GSE107994,AKR1C3,-0.5344259276034471,-0.1704764759820849,0.0082429102182253,53,122
GSE107994,AKR7A2,-0.0577139495961689,-0.0046822218588657,0.7379505141266778,53,122
GSE107994,AKT1,-0.6151408115875475,-0.0267504852124722,0.0008707053866527,53,122
GSE107994,AKT1S1,0.7570321846324926,0.0736327749655294,1.384174392170876e-05,53,122
GSE107994,AKT2,0.1581552481343698,0.0052752547874788,0.3251473873979269,53,122
GSE107994,AKT3,-1.527880576621116,-0.2511517536377683,8.416513343085653e-11,53,122
GSE107994,AKTIP,-0.974627549248944,-0.1253022711046156,6.166899423354208e-07,53,122
GSE107994,ALAD,-0.5913733908552536,-0.0390259729657702,0.0011958942451483,53,122
GSE107994,ALAS1,0.8883519472092207,0.051692620701651,5.06125557644088e-06,53,122
GSE107994,ALAS2,0.7017796464726229,0.1572792971874475,8.037102159299647e-06,53,122
GSE107994,ALCAM,0.5167965937746855,0.0799359784971347,0.0037969787638695,53,122
GSE107994,ALDH16A1,0.0785604629380645,0.0069962012902582,0.6398986334112091,53,122
GSE107994,ALDH18A1,-1.3610954432994775,-0.2172040634187424,4.8040586080330534e-08,53,122
GSE107994,ALDH1A1,0.5214154417272787,0.1533396708872318,0.012347387963591,53,122
GSE107994,ALDH1B1,-1.236833288028787,-0.3080403188139429,1.6001960205206805e-07,53,122
GSE107994,ALDH2,0.9264060300326132,0.0790465997825147,8.981777581034789e-08,53,122
GSE107994,ALDH3A2,-0.3283124226991508,-0.0266358968370665,0.0860309930318575,53,122
GSE107994,ALDH3B1,1.3272682390578332,0.1113228902143235,8.551044687295655e-12,53,122
GSE107994,ALDH4A1,0.5315974145900549,0.0999231250458088,0.0041910150696563,53,122
GSE107994,ALDH5A1,-0.8859348492861588,-0.2841231581729491,9.51871872070656e-05,53,122
GSE107994,ALDH6A1,-0.8125549270782771,-0.180968086079075,4.7504701807370245e-05,53,122
GSE107994,ALDH9A1,-1.072536940312135,-0.072265987679585,1.1161249506885045e-07,53,122
GSE107994,ALDOA,1.1453648380091612,0.0703962178669637,3.86511732934463e-08,53,122
GSE107994,ALDOC,-0.1960561110789395,-0.0201489809795791,0.290617393866917,53,122
GSE107994,ALG1,-0.2287746864025181,-0.020176165172657,0.1939230745972643,53,122
GSE107994,ALG11,-0.3297676885248002,-0.1328673683566958,0.0596454301411835,53,122
GSE107994,ALG12,0.1589004050123315,0.0090056379699268,0.3368186758029587,53,122
GSE107994,ALG13,-1.045510502864569,-0.1741067325241099,3.3444730331997704e-06,53,122
GSE107994,ALG14,-0.088873823375954,-0.0322822198311646,0.6199413853916774,53,122
GSE107994,ALG2,-0.8910071154901873,-0.1076897946239103,1.36634863446015e-05,53,122
GSE107994,ALG3,0.3125737075239772,0.0272021753848004,0.08568582920904,53,122
GSE107994,ALG5,-0.2032888712381903,-0.0291582249577313,0.2225999022350137,53,122
GSE107994,ALG6,-0.3076321527729886,-0.0790497278224882,0.0680707837008753,53,122
GSE107994,ALG8,-0.2448690270107566,-0.0255478676449518,0.2088428268623877,53,122
GSE107994,ALG9,-0.6325000129920128,-0.2597941604599079,0.0001050895951165,53,122
GSE107994,ALKBH1,-0.242473878445488,-0.031004954917323,0.1957596670138857,53,122
GSE107994,ALKBH2,-1.1196507218918077,-0.2545793008311958,3.10749640977668e-07,53,122
GSE107994,ALKBH3,0.0775439203051637,0.0088164035817088,0.6281319801331171,53,122
GSE107994,ALKBH4,-0.2649001278324497,-0.0334981363208215,0.1858274063189748,53,122
GSE107994,ALKBH5,-0.2467084705214905,-0.0084750070006061,0.1079286547400962,53,122
GSE107994,ALKBH6,-0.6336972337655077,-0.1788202586108334,0.0016773949219535,53,122
GSE107994,ALKBH7,0.1983048108566997,0.0209140305785702,0.2480858723340994,53,122
GSE107994,ALKBH8,-0.9865738801834514,-0.4449260708430496,5.443066530489984e-07,53,122
GSE107994,ALMS1,-1.0864860255680426,-0.2033103282995514,2.336512147310604e-06,53,122
GSE107994,ALOX12,0.9937038757506104,0.2064622058138456,1.1854772979891969e-08,53,122
GSE107994,ALOX15,-0.9692216548751348,-0.5121248193574333,5.148313414676582e-05,53,122
GSE107994,ALOX15B,-0.2174432922088573,-0.0841345889784872,0.1912699102577025,53,122
GSE107994,ALOX5,1.0051258241442118,0.0709408737482242,5.540551951338856e-08,53,122
GSE107994,ALOX5AP,1.2537922587568324,0.1255293098188654,4.7069517953155686e-09,53,122
GSE107994,ALPK1,1.5002443136411583,0.1550064413224463,7.199421188015742e-16,53,122
GSE107994,ALPL,0.7523127906026994,0.1100356134522608,0.000124798317599,53,122
GSE107994,ALS2,-0.5522897983382733,-0.1032524472593334,0.003902439395486,53,122
GSE107994,ALS2CL,-1.0429911170841168,-0.208009819604555,2.593401132229403e-06,53,122
GSE107994,AMBRA1,0.1509189392279271,0.0080635680695877,0.3726848150989418,53,122
GSE107994,AMD1,-0.2331894486792286,-0.0233700171918584,0.1561486278877882,53,122
GSE107994,AMDHD2,0.2718377181673682,0.0224140702828425,0.115211702987991,53,122
GSE107994,AMFR,0.9499573971002196,0.0533317071140762,4.883051223877329e-07,53,122
GSE107994,AMIGO1,-1.5067237765079913,-0.4731398389296368,2.664993375286969e-08,53,122
GSE107994,AMIGO2,-0.7397530476712912,-0.1550696474527686,8.276741523503343e-05,53,122
GSE107994,AMMECR1,-0.954093929044308,-0.239735580745569,4.056829966359187e-07,53,122
GSE107994,AMMECR1L,-1.013237586275061,-0.0766311009352014,3.819323074713211e-06,53,122
GSE107994,AMN1,0.2946021321343682,0.0790802584321366,0.1092262285758774,53,122
GSE107994,AMPD2,-0.2191322573482076,-0.0141305020550079,0.1895341380231749,53,122
GSE107994,AMPD3,-0.3333282607820568,-0.0408655908380586,0.0423447796125456,53,122
GSE107994,AMY2B,-0.7083012909504736,-0.1172436396391742,0.0004174703369531,53,122
GSE107994,AMZ2,0.4165654204267842,0.0175314214143589,0.0187193253174055,53,122
GSE107994,AMZ2P1,0.5586841144114373,0.0920561531277031,0.0008549986626665,53,122
GSE107994,ANAPC1,-1.2187497688457445,-0.2397621607533193,4.4927728387022333e-08,53,122
GSE107994,ANAPC10,-0.426928588037883,-0.1580733794256629,0.0216688316812972,53,122
GSE107994,ANAPC11,0.691060499664479,0.0648742031383013,0.0001900933082384,53,122
GSE107994,ANAPC13,0.5721251989576566,0.0511463041803019,0.0004817056467795,53,122
GSE107994,ANAPC16,-0.9264911930198898,-0.0282697659237083,3.80421723177274e-08,53,122
GSE107994,ANAPC2,-0.2582681269256303,-0.0144681869442671,0.1285546025605154,53,122
GSE107994,ANAPC4,0.2785970916756277,0.022951626049231,0.0790579447817519,53,122
GSE107994,ANAPC5,0.0928702482775108,0.0035593123238939,0.5822523349129348,53,122
GSE107994,ANAPC7,0.1643884635088902,0.0074655106668766,0.342879351490283,53,122
GSE107994,ANGEL1,-1.0896170265065386,-0.1324759062372345,1.445012579940719e-06,53,122
GSE107994,ANGEL2,-0.7700024383783021,-0.1054090572489814,0.000168357364807,53,122
GSE107994,ANGPT1,-0.3556942025625748,-0.0898793781168874,0.0045246144250981,53,122
GSE107994,ANGPTL6,-0.6831447149640909,-0.228863453734921,0.000224067964696,53,122
GSE107994,ANK1,0.5006651520274396,0.1082399343934152,0.0020055403009533,53,122
GSE107994,ANK3,-1.0696088335080125,-0.5209545858168698,6.240865808590975e-08,53,122
GSE107994,ANKAR,-0.5565407252950993,-0.2197896042306351,0.0009452241723997,53,122
GSE107994,ANKDD1A,0.4915377200968402,0.2935448890834332,0.0050212783167369,53,122
GSE107994,ANKFY1,1.0698676468608073,0.053412303635024,5.43027049654034e-10,53,122
GSE107994,ANKH,0.4227546069953612,0.0551367855160056,0.0192657334168398,53,122
GSE107994,ANKHD1,0.33343676612235,0.1242134249287883,0.0818529900497929,53,122
GSE107994,ANKIB1,-0.5946389749669964,-0.1022405615732331,0.000422647506229,53,122
GSE107994,ANKLE1,-0.171280539388483,-0.0509185338885234,0.3373359772386201,53,122
GSE107994,ANKLE2,-0.7771004875140822,-0.0267157469152024,1.4777099808288847e-05,53,122
GSE107994,ANKMY1,-0.8288940405969459,-0.0722164254631483,3.3748045831734285e-05,53,122
GSE107994,ANKMY2,-0.7261593673391077,-0.1975481446040425,0.0002358213743867,53,122
GSE107994,ANKRA2,-0.8596966629679886,-0.1933670862219434,5.659892715334394e-05,53,122
GSE107994,ANKRD10,-0.8030088681301859,-0.0303166649865977,2.8787578565187237e-06,53,122
GSE107994,ANKRD11,0.1118736301920214,0.0040106946110554,0.4741227511335516,53,122
GSE107994,ANKRD12,-0.4537651921009537,-0.0525694512915224,0.0092131225136847,53,122
GSE107994,ANKRD13A,1.597022132590738,0.0955514933084589,9.152802240004192e-15,53,122
GSE107994,ANKRD13B,-0.5505545115110528,-0.2085207502591682,0.0069942139393328,53,122
GSE107994,ANKRD13C,-0.6937074281707689,-0.1729335374350404,0.000102138699716,53,122
GSE107994,ANKRD13D,0.8348453889069474,0.0467447636903357,7.032306585791864e-07,53,122
GSE107994,ANKRD16,-0.748891193463543,-0.2142569402414897,0.0002577170110777,53,122
GSE107994,ANKRD17,-0.4392936207308678,-0.0450295096586188,0.0134783992446637,53,122
GSE107994,ANKRD22,1.9860346801987867,1.2761012342644649,1.708889397097644e-31,53,122
GSE107994,ANKRD23,-0.5748344201537624,-0.2713300125643314,0.0015465941189884,53,122
GSE107994,ANKRD26,-0.6204208021962944,-0.23435061736062,5.94834450821903e-05,53,122
GSE107994,ANKRD27,-0.7053994435845052,-0.0467183263752306,0.0003393509531467,53,122
GSE107994,ANKRD28,-0.4426108261717798,-0.0793233286941821,0.0172341720817502,53,122
GSE107994,ANKRD34A,-0.4820100745274559,-0.2040377053278027,0.0102854231905312,53,122
GSE107994,ANKRD35,0.4501823540836023,0.1599560676719175,0.0239301682280086,53,122
GSE107994,ANKRD36,-0.6084056311464152,-0.2892080760067227,0.0002262382827079,53,122
GSE107994,ANKRD36B,-0.5116902202967466,-0.1630490920137018,0.0001361362123199,53,122
GSE107994,ANKRD36BP2,-0.1213766878759087,-0.0639775866974621,0.4666780542406,53,122
GSE107994,ANKRD37,0.6457597987551431,0.1653998454096914,0.0002298291704606,53,122
GSE107994,ANKRD39,-0.3660146045863569,-0.1351770301520014,0.0372711878393392,53,122
GSE107994,ANKRD40,-1.0054336532536623,-0.0970459231410347,3.811030567489857e-06,53,122
GSE107994,ANKRD42,-0.3852046669343099,-0.1436075276525461,0.0359797501774852,53,122
GSE107994,ANKRD44,0.8071400035653129,0.1186828728121414,9.187490579106964e-06,53,122
GSE107994,ANKRD46,-1.2223405079445178,-0.5256292340605274,5.532768999717188e-09,53,122
GSE107994,ANKRD49,-0.2961475941937692,-0.0369814324843096,0.0865649450157942,53,122
GSE107994,ANKRD50,-0.0352115259085377,-0.0187894161028252,0.8279769284896172,53,122
GSE107994,ANKRD52,-1.212075871714356,-0.0692647373757964,8.06280670686618e-09,53,122
GSE107994,ANKRD54,-0.1225947662662098,-0.0101459716172835,0.4653912486936014,53,122
GSE107994,ANKRD55,-0.627059848787249,-0.2420786151235825,0.0012924339295727,53,122
GSE107994,ANKRD6,-0.4595412543753704,-0.1363061843095883,0.0141189959609292,53,122
GSE107994,ANKRD9,1.2003626267881222,0.3103687532027668,1.4409549250584982e-12,53,122
GSE107994,ANKS1A,0.496781967674017,0.0421402670325261,0.003382116824893,53,122
GSE107994,ANKS3,-0.5541974423768853,-0.0728033682161144,0.0016347016563011,53,122
GSE107994,ANKS6,-1.1932697909918957,-0.3235999513635474,1.8180932921417256e-06,53,122
GSE107994,ANKZF1,-0.5727773753158105,-0.0271893768326787,0.0010455664548686,53,122
GSE107994,ANO10,1.0885855813361298,0.1092913728297437,9.603114052878789e-08,53,122
GSE107994,ANO6,0.3091366890836199,0.0444373188874367,0.0709863860016283,53,122
GSE107994,ANO8,-0.685327697580887,-0.0845345551441041,0.0004251743246148,53,122
GSE107994,ANO9,-1.0446306069243267,-0.1301923865646617,1.757980971265879e-06,53,122
GSE107994,ANP32A,1.0186670316703608,0.0549017329916314,4.481416207179902e-07,53,122
GSE107994,ANP32B,0.0255361381229978,0.0012756391896373,0.8729920465913859,53,122
GSE107994,ANP32E,-0.7740656399125733,-0.1551697311280233,1.9191123242719276e-05,53,122
GSE107994,ANPEP,0.7106453871894116,0.0615568129684853,5.381380680165306e-05,53,122
GSE107994,ANTXR2,0.2829808461889896,0.0187074986742383,0.0727153920715102,53,122
GSE107994,ANXA1,0.2467126686901032,0.0152542166175062,0.1986612466588569,53,122
GSE107994,ANXA11,0.7078731008245792,0.0383442751995053,0.000142816520492,53,122
GSE107994,ANXA2,0.9728799438470168,0.055001798598103,5.760336740890849e-08,53,122
GSE107994,ANXA3,1.0277782645862592,0.2495105282135417,2.395209416125289e-09,53,122
GSE107994,ANXA4,0.2532104588506192,0.0324252930178707,0.1620980443420056,53,122
GSE107994,ANXA5,0.5519555483484627,0.0475575010324686,0.0025647665376422,53,122
GSE107994,ANXA6,-0.7696541730920328,-0.0434109454183402,2.738502774562754e-05,53,122
