gene,posterior_mean,posterior_sd,ci95_low,ci95_high,post_prob_positive,tau2,n_cohorts,posterior_abs_mean
ZNF354C,-0.6565206812894298,0.4400514997952917,-1.5190216208882015,0.20598025830934197,0.06786034314172773,0.38046843579644246,2,0.6565206812894298
CACNA2D4,-0.08601278477446526,0.0576390417704235,-0.19898530664449532,0.02695973709556479,0.06781470750186142,0.0,2,0.08601278477446526
COX20,-0.5484824263246801,0.36723030462810724,-1.2682538233957703,0.17128897074641003,0.06764464226843514,0.2628953736564883,2,0.5484824263246801
PROCR,-0.45661986697150425,0.3053311836184334,-1.0550689868636338,0.1418292529206252,0.06739324616756298,0.1796354876099676,2,0.45661986697150425
ADAT2,-0.730834253551829,0.48858762673094797,-1.6884660019444868,0.226797494840829,0.06735158851625106,0.4706129269802756,2,0.730834253551829
SPCS1,-0.23851787625920848,0.15914094248062083,-0.5504341235212253,0.07339837100280835,0.06696485634684118,0.04385064428608079,2,0.23851787625920848
DENND2D,-0.9567897535745195,0.6383509418298543,-2.2079575995610337,0.29437809241199486,0.06695679441996788,0.8081599678791708,2,0.9567897535745195
ZNF254,-0.39014098469653324,0.26027952135880106,-0.9002888465597834,0.12000687716671687,0.06694579579080429,0.1286745728563981,2,0.39014098469653324
CPOX,-0.5469630346819349,0.3648994708273339,-1.2621659975035093,0.16823992813963962,0.06694437801564357,0.2594824866616359,2,0.5469630346819349
SBF1,-0.7717386657668339,0.5147877070687218,-1.7807225716215287,0.23724524008786085,0.06691870295417612,0.5231896991798003,2,0.7717386657668339
SH3YL1,-0.7913452521008857,0.527617165176581,-1.8254748958469844,0.24278439164521304,0.0668269633208397,0.5499365665595936,2,0.7913452521008857
MAP2K5,-0.10229879522741765,0.06819895994458228,-0.2359687567187989,0.03137116626396362,0.06680652649628638,0.0026076759864735333,2,0.10229879522741765
TRAF1,-0.881815511233551,0.5878638402296624,-2.034028638083689,0.2703976156165874,0.06680284988163354,0.6843441786749007,2,0.881815511233551
POLR2D,-0.46847567195737283,0.31224973039625836,-1.0804851435340392,0.14353379961929358,0.06676528613401356,0.18818072235845051,2,0.46847567195737283
ZNF326,-0.4321739161288653,0.2878935154449298,-0.9964452064009277,0.13209737414319705,0.06665723232457538,0.15894740299412105,2,0.4321739161288653
TCFL5,-0.4593412832093258,0.3059123624556562,-1.058929513622412,0.14024694720376024,0.06660728403456007,0.1803459461047284,2,0.4593412832093258
HMBOX1,-0.43604504678924233,0.29028983046407364,-1.0050131144988266,0.13292302092034197,0.06653533447267396,0.16171829942926194,2,0.43604504678924233
EBF4,-0.7972401049665319,0.5306384114134484,-1.8372913913368907,0.24281118140382696,0.06649474018434637,0.5563310427384199,2,0.7972401049665319
SAYSD1,-0.26326876258620213,0.17522803920856508,-0.6067157194349897,0.08017819426258543,0.06649238418306591,0.05460443183003774,2,0.26326876258620213
HDC,-0.12243045746812424,0.08147902529788471,-0.2821293470519783,0.03726843211572979,0.0664709944411605,0.006544604950598196,2,0.12243045746812424
METAP1D,-0.7415411266558052,0.49342137931358254,-1.708647030110427,0.2255647767988166,0.06643813090850037,0.48010645370386223,2,0.7415411266558052
SAV1,-0.3555451517306352,0.23653210220581125,-0.8191480720540253,0.10805776859275484,0.06639913623420174,0.10508050611881849,2,0.3555451517306352
PRKCQ,-0.9795267010108314,0.6515817748183389,-2.2566269796547758,0.2975735776331129,0.06638009471969358,0.8422936756651028,2,0.9795267010108314
TSTD1,-0.24351667753071957,0.16189787845231443,-0.5608365192972559,0.0738031642358167,0.06627297733601223,0.04561998933626956,2,0.24351667753071957
EXD2,-0.8962373184182976,0.595479172571087,-2.063376496657628,0.27090185982103276,0.0661531526746636,0.7023672339140674,2,0.8962373184182976
EPHA1,-0.4571279529465668,0.30355749320692127,-1.0521006396321324,0.13784473373899891,0.06604611713882763,0.17747560518871125,2,0.4571279529465668
RBM3,-0.5266857417872574,0.3496958135044349,-1.2120895362559496,0.15871805268143502,0.06601749456488792,0.23775397485849578,2,0.5266857417872574
FAM53B,-0.49660213993970576,0.32961193632691393,-1.142641535140457,0.1494372552610455,0.06595318634269248,0.21046834187520042,2,0.49660213993970576
CBX4,-0.5755276868466058,0.38174839213455153,-1.3237545354303268,0.1726991617371152,0.06582718815118915,0.28464250865994967,2,0.5755276868466058
URB2,-0.6282036874080467,0.4161868937381285,-1.4439299991347785,0.18752262431868516,0.06559486318570595,0.33960122793457137,2,0.6282036874080467
SHQ1,-0.6453748157166606,0.4275037760865445,-1.4832822168462878,0.1925325854129667,0.06556824710240466,0.3586969378554754,2,0.6453748157166606
ZNF527,-0.7455963150669273,0.49381072819071414,-1.7134653423207271,0.2222727121868725,0.06553666868792069,0.4808752051324157,2,0.7455963150669273
NCBP2,-0.617597211806693,0.4088657088857809,-1.4189740012228236,0.18377957760943753,0.06545621152666808,0.32752063146556637,2,0.617597211806693
RPS2,-0.3589789572461115,0.2376532861585613,-0.8247793981168916,0.10682148362466864,0.06545597678365922,0.10614370038683259,2,0.3589789572461115
ZNF708,-0.6769829527090394,0.4480719788239601,-1.5552040312040012,0.20123812578592237,0.06540952466038052,0.3947146741711082,2,0.6769829527090394
RIMS3,-0.6379116729113926,0.4217178916350173,-1.4644787405160264,0.18865539469324122,0.06518426182968562,0.3488700342815587,2,0.6379116729113926
TFR2,-0.20003765417859323,0.1322171161055102,-0.4591832017453933,0.059107893388206795,0.065146402475385,0.028172610134447055,2,0.20003765417859323
GSPT2,-0.5906969926477895,0.39027488045593756,-1.3556357583414271,0.1742417730458481,0.06507116051049233,0.29780762044423215,2,0.5906969926477895
TSNARE1,-0.4146891764428378,0.27383724290193084,-0.9514101725306223,0.12203181964494664,0.06496681212740374,0.14315650582065614,2,0.4146891764428378
UBQLN4,-0.8310839410074223,0.5486488139763281,-1.9064356164010254,0.24426773438618088,0.06491367319088909,0.595207695994383,2,0.8310839410074223
IFT172,-0.8512314552499909,0.5618728251473671,-1.9525021925388304,0.2500392820388486,0.06488752600443304,0.6245787017265869,2,0.8512314552499909
PARP2,-0.8132735769702772,0.536698908158057,-1.865203436960069,0.23865628301951447,0.06484498844331388,0.5692681822095955,2,0.8132735769702772
LINC00526,-0.4238033109146313,0.27953739005393813,-0.97169659542035,0.12408997359108742,0.0647485383067794,0.1494648072529933,2,0.4238033109146313
ENPP5,-0.375960290216063,0.24797312294436533,-0.861987611187019,0.11006703075489305,0.06474283446534357,0.1161659804212639,2,0.375960290216063
ZNF354B,-0.6420159830503412,0.4227369216161655,-1.4705803494180256,0.18654838331734314,0.06441739891076947,0.35059106711353444,2,0.6420159830503412
INO80E,-0.5153990271645144,0.33932697970154924,-1.1804799073795509,0.14968185305052217,0.06439558629530934,0.22346556238612225,2,0.5153990271645144
CTBP1,-0.19338947918808672,0.1272246954449745,-0.4427498822602367,0.0559709238840633,0.06424764346739786,0.02558494123013618,2,0.19338947918808672
NIF3L1,-0.7486271398899385,0.49223967054210854,-1.7134168941524712,0.21616261437259432,0.06414761061905522,0.4777769372750819,2,0.7486271398899385
RNF103,-0.3386598655517878,0.2226300395535256,-0.7750147430766979,0.09769501197312236,0.06410761708804874,0.09231532488001955,2,0.3386598655517878
SPICE1,-0.5049465224336795,0.33192576001724566,-1.155521012067481,0.14562796720012194,0.06409687089396426,0.21352962613173992,2,0.5049465224336795
TSPAN13,-0.662606863315535,0.43547908161409493,-1.516145863279161,0.19093213664809106,0.06405988139636054,0.37246191918905247,2,0.662606863315535
TOB2,-0.7353111188543097,0.4831337259629507,-1.682253221741693,0.21163098403307368,0.0640093149749526,0.46001364202612993,2,0.7353111188543097
NUBPL,-0.543752703379055,0.35704658872746026,-1.2435640172848772,0.15605861052676706,0.0638896016171247,0.24814397824270176,2,0.543752703379055
NFATC2,-1.0284846033431672,0.6752409255016618,-2.3519568173264243,0.29498761064008994,0.06386218614089906,0.9050765719576835,2,1.0284846033431672
IMMP1L,-0.577351608948887,0.37903431383310704,-1.3202588640617767,0.16555564616400276,0.06385217965044426,0.28051292186595195,2,0.577351608948887
ZNF680,-0.37844785115513696,0.24840441517342993,-0.8653205048950596,0.1084248025847857,0.06381495613363569,0.11659411315051477,2,0.37844785115513696
PRDM15,-0.6178681054959273,0.4055404687262128,-1.4127274241993044,0.17699121320744982,0.06380844667015029,0.32210450000972635,2,0.6178681054959273
CDKN2AIP,-0.6124547973869171,0.40190126439395585,-1.4001812755990706,0.17527168082523636,0.06376763605901054,0.3162276773812229,2,0.6124547973869171
SBDS,-0.5155628994893446,0.33811146837114653,-1.1782613774967918,0.14713557851810255,0.06365060897462144,0.22181873277994832,2,0.5155628994893446
CALHM2,-0.37262924864207875,0.24432326548001726,-0.8515028489829126,0.10624435169875507,0.06361103799280388,0.11257265921725311,2,0.37262924864207875
BEX2,-0.803869635513021,0.5270077825470544,-1.8368048893052475,0.22906561827920546,0.06358631006937915,0.5486512314429063,2,0.803869635513021
TTLL12,-0.11497263490807509,0.07531945576354424,-0.2625987682046218,0.032653498388471605,0.06344684893901281,0.0046284305025679,2,0.11497263490807509
GEMIN4,-0.8053272767634708,0.5274666335585222,-1.8391618785381745,0.22850732501123272,0.063407445884956,0.5496189208825757,2,0.8053272767634708
COG2,-0.6659108417565971,0.4360616991720123,-1.5205917721337412,0.188770088620547,0.06336778242171193,0.3734774604198081,2,0.6659108417565971
TRAK1,-0.2579535010357225,0.1686775229588296,-0.5885614460350286,0.0726544439635835,0.0630987430340606,0.050100503956808005,2,0.2579535010357225
GK5,-0.6342004053873047,0.41468758981462384,-1.4469880814239673,0.17858727064935798,0.06308946573237911,0.33710978700364186,2,0.6342004053873047
ZNF204P,-0.6666074205544613,0.4356015743547463,-1.5203865062897641,0.18717166518084138,0.06296944614333005,0.3726753194724797,2,0.6666074205544613
ZNF559,-0.4887087962843213,0.3193180025931,-1.1145720813667972,0.13715448879815473,0.06294937530865186,0.19710863049589367,2,0.4887087962843213
UNC119B,-0.7080671795310884,0.4626403478189353,-1.6148422612562017,0.1987079021940248,0.06294754197956798,0.42124967003327213,2,0.7080671795310884
DDX27,-0.6363760661138672,0.41575693042871614,-1.4512596497541508,0.17850751752641636,0.06292863652029318,0.3388858246694491,2,0.6363760661138672
KANSL3,-0.5464154623444175,0.3569756048134802,-1.2460876477788387,0.1532567230900036,0.06292423444834594,0.24804261198854213,2,0.5464154623444175
SPEF2,-0.6985006377079946,0.4562994532015021,-1.5928475659829386,0.19584629056694947,0.06291010974152383,0.40959594986707104,2,0.6985006377079946
NPTXR,-0.9178325807412191,0.5994874145684197,-2.092827913295322,0.2571627518128834,0.0628811202135654,0.7119466412334837,2,0.9178325807412191
METTL3,-0.8612785355253909,0.5624546973894871,-1.9636897424087856,0.24113267135800376,0.06284946486190485,0.625887127635985,2,0.8612785355253909
GPR174,-0.3528286815337984,0.23039057282989564,-0.8043942042803939,0.09873684121279702,0.06283069461727481,0.09934586335232332,2,0.3528286815337984
RRS1,-0.7784460131824679,0.5081841181681379,-1.774486884792018,0.21759485842708237,0.06278357115142569,0.5096791893273466,2,0.7784460131824679
ACBD6,-0.6175364347891618,0.40306830784288183,-1.4075503181612101,0.1724774485828866,0.06275026320727667,0.3181065242156051,2,0.6175364347891618
ZFYVE28,-0.7512075958090098,0.49011284337526895,-1.7118287688245368,0.20941357720651732,0.06267196726148061,0.4735983714051429,2,0.7512075958090098
ZNF525,-0.9268368436104996,0.6045728737817823,-2.111799676222793,0.2581259890017936,0.06263250155691258,0.724193011432978,2,0.9268368436104996
DAPK2,-0.28971773544382373,0.18872806735978173,-0.6596247474689959,0.08018927658134845,0.062378800798093326,0.0644284963153889,2,0.28971773544382373
ARMCX4,-0.3547379006047735,0.23103599221521626,-0.8075684453465974,0.09809264413705038,0.06234001903505254,0.09994142578899502,2,0.3547379006047735
RACGAP1,-0.1622371920056998,0.10563529782866916,-0.36928237574989137,0.04480799173849176,0.06229081497721273,0.015547417079740842,2,0.1622371920056998
MRPS35,-0.4421353771512264,0.28776049447775126,-1.006145946327619,0.12187519202516606,0.062211570700192786,0.15879426177403724,2,0.4421353771512264
DIDO1,-0.7715532805703867,0.5019374774543591,-1.7553507363809306,0.21224417524015715,0.06212826935631888,0.49705951582005525,2,0.7715532805703867
ANGEL1,-0.660944810048001,0.4299623718952609,-1.5036710589627122,0.18178143886671028,0.06212027648509244,0.36291322469498827,2,0.660944810048001
NHP2,-0.28948366131215114,0.1882621864701537,-0.6584775467936523,0.07951022416935011,0.06206560650634391,0.06407731702253953,2,0.28948366131215114
SSBP1,-0.3045281024548433,0.19797461214058829,-0.6925583422503963,0.08350213734070971,0.06199766650357008,0.07157824358743094,2,0.3045281024548433
RALGAPA1,-0.5195257290016642,0.33759538129541494,-1.1812126763406774,0.14216121833734907,0.06191428445118158,0.2211213021562348,2,0.5195257290016642
SPECC1L,-0.23619762855448112,0.15347593717661792,-0.5370104654206522,0.06461520831168999,0.06190361057265681,0.04031052141816927,2,0.23619762855448112
IMPA1,-0.3917525086453487,0.2545319259475927,-0.8906350835026304,0.107130066211933,0.06188878148293153,0.12275713309895289,2,0.3917525086453487
EFNA1,-0.6051615387086452,0.3929265892315945,-1.3752976536025705,0.16497457618528,0.06176324545636541,0.30196121035140056,2,0.6051615387086452
MAP7,-0.7035014687091717,0.45676081139016866,-1.5987526590339023,0.1917497216155588,0.06175621388203856,0.410438439540714,2,0.7035014687091717
IL1RL1,-0.44955700196369014,0.29187293415342314,-1.0216279529043995,0.12251394897701923,0.06174983209847085,0.16356146823256976,2,0.44955700196369014
TEF,-0.7452677119578442,0.483573776354211,-1.6930723136120978,0.20253688969640926,0.06163813231603982,0.4608644372446142,2,0.7452677119578442
TRIM66,-0.08885148253531394,0.0576390417704235,-0.20182400440534398,0.024121039334716113,0.06159567358072576,0.0,2,0.08885148253531394
HNRNPA1,-0.8026957066467344,0.5206125642513139,-1.8230963325793095,0.21770491928584068,0.06155753973702571,0.5352517647635837,2,0.8026957066467344
ANKRD54,-0.3416243822005305,0.22152315084671825,-0.7758097578600982,0.09256099345903729,0.06151722725314851,0.0913321933031082,2,0.3416243822005305
PHAX,-0.5151021488517725,0.3339391127434618,-1.1696228098289576,0.13941851212541256,0.06147568088385302,0.21621080049482766,2,0.5151021488517725
DYRK2,-0.9719566244343354,0.630077259811839,-2.20690805366554,0.2629948047968691,0.06146403624732577,0.7871708647173279,2,0.9719566244343354
SF1,-0.14982994399862248,0.09705169451754525,-0.34005126525301116,0.04039137725576619,0.061316475556502104,0.01207797539225398,2,0.14982994399862248
ALG14,-0.08900182113102678,0.0576390417704235,-0.20197434300105682,0.023970700739003273,0.0612791617376538,0.0,2,0.08900182113102678
SLC38A6,-0.08902907975828386,0.0576390417704235,-0.20200160162831393,0.02394344211174619,0.06122190975680686,0.0,2,0.08902907975828386
ZNF518B,-0.52064249270051,0.3370317451365584,-1.1812247131681644,0.13993972776714447,0.06119881231428892,0.2203608318011683,2,0.52064249270051
SV2A,-0.6761738714769501,0.43763481357090606,-1.5339381060759258,0.1815903631220258,0.06116537086318846,0.37622628625305443,2,0.6761738714769501
CWF19L2,-0.6115504566753377,0.3957827671982649,-1.387284680383937,0.16418376703326143,0.0611529415026571,0.30646654142776264,2,0.6115504566753377
CEP95,-0.8622593570827846,0.557569552271633,-1.955095679535185,0.23057696536961592,0.06099668147725673,0.6149441999867374,2,0.8622593570827846
LCMT2,-0.7248172188889634,0.46857079619532593,-1.6432159794318024,0.19358154165387542,0.06094752691131455,0.43229459672794507,2,0.7248172188889634
ABLIM1,-1.0029556223961194,0.6483429231470209,-2.27370775176428,0.2677965069720416,0.06093736551967466,0.8338731636667073,2,1.0029556223961194
AIFM1,-0.21938318806661677,0.14181597672402174,-0.4973425024456994,0.05857612631246584,0.06093683278124151,0.03342881496816076,2,0.21938318806661677
SNX9,-0.6962055116482065,0.4500005496247997,-1.5782065889128138,0.18579556561640087,0.06091697887973957,0.3981786407852627,2,0.6962055116482065
HIRIP3,-0.5285403768211835,0.341557652265407,-1.1979933752613814,0.1409126216190143,0.06087844874419679,0.22650315393045828,2,0.5285403768211835
CNST,-0.47037889885607115,0.30390980439509263,-1.0660421154704527,0.12528431775831045,0.06084025912695784,0.17790362471863952,2,0.47037889885607115
SLC25A26,-0.3912571581913322,0.25268868318709814,-0.8865269772380446,0.10401266085538013,0.06076586676522916,0.12088741114716113,2,0.3912571581913322
HAUS7,-0.1665759900293135,0.10757701007733345,-0.37742692978088704,0.04427494972226004,0.06075881963844798,0.01637344615663361,2,0.1665759900293135
TMEM161B,-0.5301870495766944,0.3421446600054963,-1.2007905831874672,0.14041648403407836,0.06061888724100495,0.2273058128896683,2,0.5301870495766944
RPUSD4,-0.8035616915841927,0.5182999452038827,-1.8194295841838026,0.21230620101541742,0.06052520907622272,0.5304465674166795,2,0.8035616915841927
ZNF568,-0.9744877772796444,0.6283190360872593,-2.2059930880106724,0.2570175334513837,0.06045752601095633,0.7827457889867496,2,0.9744877772796444
ZNF831,-0.9601511465404906,0.6187446425790154,-2.172890645995361,0.25258835291437953,0.06035829044866453,0.758866080971923,2,0.9601511465404906
MYH3,-0.32717507292172276,0.210833019076569,-0.740407790311798,0.08605764446835251,0.06035254891456593,0.08208961184935626,2,0.32717507292172276
G2E3,-0.27841288698888517,0.17939345732598988,-0.6300240633478253,0.07319828937005501,0.06033495242482362,0.0575578035485158,2,0.27841288698888517
CBLN3,-0.18707065850520196,0.12053673976762443,-0.42332266844974586,0.04918135143934191,0.0603334558317935,0.022275238529740598,2,0.18707065850520196
CLK4,-0.29709715809798104,0.19139604020381554,-0.6722333968974594,0.0780390807014974,0.06029954955296296,0.06645633845646237,2,0.29709715809798104
ZNF234,-0.5480997192060489,0.3529855997794554,-1.2399514947737815,0.14375205636168353,0.06024098606931433,0.24237722455061844,2,0.5480997192060489
POU2AF1,-0.3780666587635423,0.243171434822671,-0.8546826710159774,0.09854935348889288,0.06000483375196003,0.11144973470415685,2,0.3780666587635423
SIVA1,-0.4732398459424121,0.3043217156397078,-1.0697104085962392,0.12323071671141517,0.05996537413058889,0.17840468144530078,2,0.4732398459424121
GLOD4,-0.8851685644222115,0.5688800857992817,-2.0001735325888035,0.22983640374438064,0.059855895664390646,0.640425614614642,2,0.8851685644222115
IKZF3,-0.8620728271007259,0.5540091578515149,-1.9479307764896951,0.22378512228824343,0.05984662586749295,0.607028908315428,2,0.8620728271007259
ANKRD36BP2,-0.08972177640338831,0.0576390417704235,-0.20269429827341837,0.023250745466641742,0.059781002610493184,0.0,2,0.08972177640338831
UBE2G1,-0.18798840447645407,0.12073537413059497,-0.4246297377724202,0.04865292881951208,0.059731873284359915,0.022370949321364356,2,0.18798840447645407
PHF1,-0.17766081492949093,0.11406112072684157,-0.4012206115541004,0.04589898169511855,0.059664867376368225,0.019241842596826736,2,0.17766081492949093
PAQR8,-0.60441936408625,0.3880272660946339,-1.3649528056317324,0.15611407745923245,0.059655462802532755,0.29430902136402187,2,0.60441936408625
LIX1L,-0.8584882249495714,0.5510065260125566,-1.9384610159341822,0.2214845660350394,0.059612309658302276,0.6003930197443833,2,0.8584882249495714
CLK1,-0.2449252070555363,0.15717240025449739,-0.5529831115543512,0.06313269744327857,0.059578469718334415,0.04260590540554484,2,0.2449252070555363
NOP14-AS1,-0.08985605432890126,0.0576390417704235,-0.2028285761989313,0.023116467541128796,0.0595047846622172,0.0,2,0.08985605432890126
SPOCK2,-1.0147075874659963,0.6508121101692681,-2.290299323397762,0.26088414846576913,0.059481552418893135,0.8402888660411644,2,1.0147075874659963
MLYCD,-0.3652278696781049,0.23413162197275122,-0.8241258487446973,0.09367010938848752,0.05938875280558248,0.10282109551915906,2,0.3652278696781049
LSR,-0.734124124116024,0.4705853837309644,-1.6564714762287143,0.18822322799666624,0.05937719740792696,0.4360785973761192,2,0.734124124116024
ANGEL2,-0.47036586523738044,0.30147370616600794,-1.061254329322756,0.1205225988479951,0.05935373127766219,0.17495418575881766,2,0.47036586523738044
PIK3C2B,-0.7689689434220345,0.49270693874486793,-1.7346745433619755,0.19673665651790662,0.059296982399309806,0.47869740090918256,2,0.7689689434220345
PCDH12,-0.31460588802775064,0.2015415593004552,-0.7096273442566428,0.08041556820114154,0.05926215994008377,0.07442779750962852,2,0.31460588802775064
CARD11,-1.03879847433793,0.6652531086921124,-2.34269456737447,0.26509761869861026,0.05920189391140829,0.8782993952189438,2,1.03879847433793
CIRBP,-0.5312326894070435,0.3400443738702691,-1.197719662192771,0.13525428337868395,0.059115118606441086,0.2244402938860417,2,0.5312326894070435
USP36,-0.8661043456715126,0.5543883914904579,-1.9527055929928103,0.22049690164978497,0.05911219953320079,0.6078695888369336,2,0.8661043456715126
RBL2,-0.669883375536498,0.42876074213751425,-1.510254430126026,0.17048767905302986,0.059100300216143375,0.3608495089415886,2,0.669883375536498
ZNF566,-0.8958869538221472,0.5734104408477129,-2.019771417883664,0.22799751023936987,0.05909884772517077,0.650775547902521,2,0.8958869538221472
FOXP1,-0.7277808492452936,0.465781113378321,-1.6407118314668028,0.18515013297621552,0.059085663788792375,0.4270815395711109,2,0.7277808492452936
KLRK1,-0.8025166917155676,0.5134767352749107,-1.8089310928543925,0.20389770942325736,0.05903716496704503,0.5204936597279333,2,0.8025166917155676
MRPS27,-0.7685953784868519,0.491622058035979,-1.7321746122373707,0.19498385526366702,0.05898083529393083,0.47656165306423753,2,0.7685953784868519
USP28,-0.6880405465163899,0.43988801552823265,-1.5502210569517259,0.17413996391894604,0.05889392002968208,0.38018072563280497,2,0.6880405465163899
GPHN,-0.5659391834196666,0.36172761432938666,-1.2749253075052644,0.14304694066593115,0.05884479963448491,0.25487305463231247,2,0.5659391834196666
VMA21,-0.0901828413425711,0.0576390417704235,-0.20315536321260114,0.022789680527458958,0.05883674319237864,0.0,2,0.0901828413425711
ERH,-0.20234078350943363,0.1292851422929711,-0.455739662403657,0.051058095384789726,0.05878280792268936,0.026640789218937033,2,0.20234078350943363
ZC3H7B,-0.6850042566389211,0.43761631899560605,-1.5427322418703089,0.17272372859246676,0.05875537243806056,0.37619391172952,2,0.6850042566389211
SSBP3,-0.4180408104317848,0.2668749187417459,-0.9411156511656067,0.10503403030203712,0.05862402217111684,0.1356277141674944,2,0.4180408104317848
ZNF226,-0.49527721264983604,0.31607218411842386,-1.1147786935219468,0.12422426822227473,0.05856026692624294,0.19298403304829487,2,0.49527721264983604
ZNF574,-0.11269715422719394,0.07189388683814463,-0.2536091724299574,0.028214863975569535,0.05849326991081416,0.0036301429770235595,2,0.11269715422719394
MAP2K7,-0.21457175410033064,0.1368722726816146,-0.4828414085562952,0.05369790035563393,0.05847806103294395,0.030675562201440815,2,0.21457175410033064
AAAS,-0.28265286054971844,0.1802714666311555,-0.6359849351467832,0.07067921404734634,0.05844885139736011,0.05818919562658896,2,0.28265286054971844
PLCL1,-0.6678808207534541,0.425759776691024,-1.5023699830678612,0.16660834156095294,0.058361267593525445,0.3557207833413299,2,0.6678808207534541
CASK,-0.8428269926661639,0.5369978697163804,-1.8953428173102695,0.20968883197794164,0.05826382420228238,0.5699101679479045,2,0.8428269926661639
UNG,-0.8613242301690768,0.5486860100129034,-1.9367488097943673,0.2141003494562138,0.05823147450015964,0.5952893287288573,2,0.8613242301690768
MIR600HG,-0.9339263376784979,0.5947670288841796,-2.09966971429149,0.23181703893449424,0.05817976895651289,0.7006719854487875,2,0.9339263376784979
VKORC1L1,-0.347916182774613,0.22156733606479648,-0.7821881614616141,0.08635579591238807,0.05817844223602886,0.09137134438807573,2,0.347916182774613
IL2RB,-0.9298417818550242,0.5919652063060897,-2.09009358621496,0.23041002250491172,0.058117924691136524,0.6940219756646602,2,0.9298417818550242
ZNF605,-0.3825526377090909,0.24350253572724853,-0.8598176077344981,0.0947123323163162,0.05808648150430118,0.11177198272593311,2,0.3825526377090909
ZNF135,-0.4780563166738947,0.3041726923222668,-1.0742347936255376,0.11812216027774824,0.05801461139736963,0.1782233282666086,2,0.4780563166738947
BBS4,-0.5170659341631287,0.32897459519986916,-1.1618561407548724,0.12772427242861484,0.05800423045477404,0.20962887534527164,2,0.5170659341631287
ATIC,-0.5692694508675155,0.3621113439531243,-1.2790076850156389,0.14046878328060808,0.057965535548922587,0.25542856154186616,2,0.5692694508675155
MCPH1,-0.5235441301068964,0.33277078478925787,-1.1757748682938418,0.12868660808004906,0.05782612632009809,0.21465296780757367,2,0.5235441301068964
CNKSR1,-0.3281265567358278,0.2085305403849,-0.7368464158902317,0.08059330241857615,0.05779946304007594,0.0801587687398867,2,0.3281265567358278
GAS5,-0.5487391801068766,0.34847642738418794,-1.2317529777798848,0.13427461756613168,0.057665057426758815,0.2360513271645434,2,0.5487391801068766
VRK1,-0.6538188390516343,0.4150774985920252,-1.4673707362920037,0.15973305818873507,0.05760826704035582,0.33775684564549013,2,0.6538188390516343
CDC37L1,-0.3569835217727295,0.22662350186006094,-0.801165585418449,0.08719854187298992,0.05760199656762793,0.09590304414619022,2,0.3569835217727295
SMN2,-0.09080038082312393,0.0576390417704235,-0.20377290269315398,0.022172141046906124,0.05759040823381967,0.0,2,0.09080038082312393
MKRN2,-0.6628441296034765,0.4205671203417198,-1.4871556854732473,0.1614674262662943,0.057504587142579,0.34693149847622873,2,0.6628441296034765
ACADSB,-0.6991840166070198,0.4431385999983319,-1.5677356726037504,0.16936763938971067,0.05730579915824252,0.3859213842110948,2,0.6991840166070198
ZNF287,-0.8313535426804914,0.5268788463095184,-1.8640360814471475,0.2013289960861646,0.057296165328673376,0.5483794641773881,2,0.8313535426804914
IL7R,-1.0309679494023207,0.6521527840435783,-2.309187406127734,0.24725150732309276,0.056954026693459836,0.8437825620409046,2,1.0309679494023207
ZFP1,-0.5386165195592598,0.34062843564596357,-1.2062482534253482,0.12901521430682872,0.05691117970366777,0.22523538553539574,2,0.5386165195592598
AXIN2,-0.8548081744306861,0.5402599964858165,-1.9137177675428865,0.2041014186815142,0.0568000999000382,0.5769384456216425,2,0.8548081744306861
AMIGO1,-0.9240041879271366,0.5836706417740484,-2.0679986458042716,0.21999026994999826,0.056700274870723655,0.6745192512704846,2,0.9240041879271366
CENPH,-0.5198344335128794,0.32811881732960513,-1.1629473154789054,0.12327844845314662,0.05656419171823063,0.20850425313169996,2,0.5198344335128794
MYEF2,-0.6067645655047348,0.382936057461189,-1.3573192381286652,0.1437901071191956,0.056539283483279856,0.28645886084090677,2,0.6067645655047348
RPL7L1,-0.7039091688871422,0.4440728217028133,-1.5742918994246562,0.16647356165037186,0.05646941906911096,0.3875790753324639,2,0.7039091688871422
PPIA,-0.23708923530765091,0.14951486284430734,-0.5301383664824932,0.05595989586719147,0.05640102013998055,0.037911587733108945,2,0.23708923530765091
ZNF675,-0.5650936070736302,0.356346315991334,-1.2635323864166448,0.13334517226938436,0.05639246410630633,0.24714485808860653,2,0.5650936070736302
ELP4,-0.48794579710553965,0.3076765350079109,-1.090991805721045,0.11510021150996574,0.05638041528611609,0.18251082406921829,2,0.48794579710553965
GPRASP1,-0.9956982611525865,0.6278151790984041,-2.2262160121854584,0.23481948988028545,0.05637265616264714,0.7814799674909667,2,0.9956982611525865
ASXL1,-0.8177172147694283,0.5153033205725406,-1.8277117230916078,0.19227729355275125,0.056271521365102384,0.5242519522087836,2,0.8177172147694283
OSTC,-0.28885639349441894,0.18201740940428565,-0.6456105159268188,0.0678977289379809,0.05625957949822241,0.05945390457594902,2,0.28885639349441894
TNIK,-0.3088994565608779,0.19459933449051808,-0.6903141521622933,0.07251523904053753,0.05621541717919015,0.06892870218712537,2,0.3088994565608779
ALG2,-0.54764459230082,0.344969196390543,-1.2237842172262843,0.12849503262464435,0.05619775774682284,0.23118728307502012,2,0.54764459230082
SIDT1,-1.044586981625473,0.6579941168496838,-2.3342554506508533,0.2450814873999072,0.05619605706460973,0.859088544531915,2,1.044586981625473
